candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
147,Pallabi Saikia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=147,TEZPUR,IND,0,Post Graduate,"Rs 3,55,46,977 ~ 3 Crore+","Rs 76,29,330 ~ 76 Lacs+"
783,Pallabi Saikia Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=783,TEOK,INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=783&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=783&col=lia
800,Pallav Saikia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=800,TITABOR,AAP,0,12th Pass,"Rs 87,02,500 ~ 87 Lacs+","Rs 15,00,000 ~ 15 Lacs+"
91,Paniram Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=91,SIDLI CHIRANG (ST),Bodoland Peoples Front,0,Graduate,"Rs 5,25,35,048 ~ 5 Crore+","Rs 79,63,668 ~ 79 Lacs+"
405,Pankaj Lochan Goswami,https://www.myneta.info/Assam2026/candidate.php?candidate_id=405,PALASBARI,Assam Jatiya Parishad,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=405&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=405&col=lia
113,Pankaj Mahanta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=113,NAZIRA,IND,0,Graduate Professional,"Rs 7,88,000 ~ 7 Lacs+",Rs 0 ~
348,Paplu Nath,https://www.myneta.info/Assam2026/candidate.php?candidate_id=348,SILCHAR,IND,0,8th Pass,"Rs 1,03,000 ~ 1 Lacs+",Rs 0 ~
341,Paramananda Rajbongshi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=341,SIPAJHAR,BJP,0,Doctorate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=341&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=341&col=lia
290,Parimal Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=290,DHOLAI (SC),IND,0,10th Pass,"Rs 48,500 ~ 48 Thou+",Rs 0 ~
564,Parimal Ranjan Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=564,KARIMGANJ NORTH,AITC,0,10th Pass,"Rs 1,08,38,468 ~ 1 Crore+","Rs 9,70,000 ~ 9 Lacs+"
627,Pawan Sautal,https://www.myneta.info/Assam2026/candidate.php?candidate_id=627,RONGONADI,Jharkhand Mukti Morcha,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=627&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=627&col=lia
325,Peter Minj,https://www.myneta.info/Assam2026/candidate.php?candidate_id=325,DULIAJAN,Jharkhand Mukti Morcha,0,10th Pass,"Rs 4,75,000 ~ 4 Lacs+",Rs 0 ~
333,Phedricson Hansdak,https://www.myneta.info/Assam2026/candidate.php?candidate_id=333,GOSSAIGAON,Jharkhand Mukti Morcha,0,Graduate,"Rs 32,80,139 ~ 32 Lacs+","Rs 1,09,692 ~ 1 Lacs+"
776,Phulan Kachari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=776,TANGLA,Voters Party International,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=776&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=776&col=lia
45,Pijush Hazarika,https://www.myneta.info/Assam2026/candidate.php?candidate_id=45,JAGIROAD (SC),BJP,0,Graduate,"Rs 17,41,07,474 ~ 17 Crore+","Rs 3,98,12,302 ~ 3 Crore+"
456,Pintu Ghosh,https://www.myneta.info/Assam2026/candidate.php?candidate_id=456,MANAS,Bharatiya Gana Parishad,0,8th Pass,"Rs 22,40,000 ~ 22 Lacs+","Rs 10,50,000 ~ 10 Lacs+"
603,Poton Lal Rabidas,https://www.myneta.info/Assam2026/candidate.php?candidate_id=603,SONAI,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=603&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=603&col=lia
225,Prabhat Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=225,BIJNI,IND,0,Graduate,"Rs 2,78,61,164 ~ 2 Crore+","Rs 15,46,333 ~ 15 Lacs+"
87,Prabhat Chandra Ray,https://www.myneta.info/Assam2026/candidate.php?candidate_id=87,SAMAGURI,IND,0,8th Pass,"Rs 15,52,513 ~ 15 Lacs+",Rs 0 ~
190,Prabhat Das Panika,https://www.myneta.info/Assam2026/candidate.php?candidate_id=190,BHERGAON,Jharkhand Mukti Morcha,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=190&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=190&col=lia
550,Prabin Jyoti Kalita,https://www.myneta.info/Assam2026/candidate.php?candidate_id=550,GUWAHATI CENTRAL,IND,0,Graduate,"Rs 14,17,000 ~ 14 Lacs+",Rs 0 ~
441,Prabin Kr. Deka,https://www.myneta.info/Assam2026/candidate.php?candidate_id=441,MANGALDAI,IND,0,Graduate Professional,"Rs 71,25,182 ~ 71 Lacs+",Rs 0 ~
157,Pradip Baruah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=157,MORIGAON,IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=157&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=157&col=lia
735,Pradip Kumar Baruah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=735,KALIABOR,Raijor Dal,0,Graduate,"Rs 28,98,744 ~ 28 Lacs+",Rs 0 ~
161,Pradip Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=161,ABHAYAPURI,INC,0,Graduate,"Rs 11,54,45,301 ~ 11 Crore+",Rs 0 ~
310,Pradyut Bordoloi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=310,DISPUR,BJP,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=310&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=310&col=lia
645,Prafulla Baglari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=645,BINNAKANDI,IND,0,Graduate,"Rs 36,35,000 ~ 36 Lacs+",Rs 0 ~
727,Prakash Chandra Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=727,HAJO-SUALKUCHI (SC),Asom Gana Parishad,0,Graduate,"Rs 48,16,181 ~ 48 Lacs+",Rs 0 ~
95,Pramod Boro,https://www.myneta.info/Assam2026/candidate.php?candidate_id=95,TAMULPUR (ST),United Peoples Party Liberal,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=95&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=95&col=lia
797,Pran Kurmi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=797,TITABOR,INC,0,8th Pass,"Rs 4,40,46,871 ~ 4 Crore+","Rs 1,95,57,288 ~ 1 Crore+"
637,Pranab Baroi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=637,BAOKHUNGRI,IND,0,12th Pass,"Rs 50,000 ~ 50 Thou+",Rs 0 ~
249,Pranab Doley,https://www.myneta.info/Assam2026/candidate.php?candidate_id=249,BOKAKHAT,IND,2,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=249&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=249&col=lia
568,Pranab Kumar Nath,https://www.myneta.info/Assam2026/candidate.php?candidate_id=568,KARIMGANJ SOUTH,IND,0,Graduate,"Rs 67,98,766 ~ 67 Lacs+",Rs 0 ~
483,Pranab Priyankush Dutta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=483,JORHAT,AAP,0,12th Pass,"Rs 29,55,500 ~ 29 Lacs+",Rs 0 ~
70,Pranatee Phukan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=70,NAHARKATIA,INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=70&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=70&col=lia
250,Pranita Barman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=250,BONGAIGAON,SUCI(C),0,12th Pass,"Rs 1,22,082 ~ 1 Lacs+",Rs 0 ~
611,Pranjal Borah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=611,SISSIBORGAON,IND,0,Post Graduate,"Rs 3,81,17,085 ~ 3 Crore+",Rs 0 ~
18,Pranjal Ghatowar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=18,CHABUA-LAHOWAL,INC,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=18&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=18&col=lia
376,Pranjit Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=376,RANGIA,INC,0,Post Graduate,"Rs 7,15,81,671 ~ 7 Crore+","Rs 68,000 ~ 68 Thou+"
536,Pranjit Kumar Biswas,https://www.myneta.info/Assam2026/candidate.php?candidate_id=536,GORESWAR,IND,0,12th Pass,"Rs 6,51,200 ~ 6 Lacs+",Rs 0 ~
26,Prasanta Phukan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=26,DIBRUGARH,BJP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=26&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=26&col=lia
644,Pratibha Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=644,BAOKHUNGRI,United Peoples Party Liberal,0,Graduate Professional,"Rs 3,38,30,749 ~ 3 Crore+","Rs 35,00,000 ~ 35 Lacs+"
371,Pratima Engheepi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=371,RONGKHANG (ST),CPI(ML)(L),0,Graduate,"Rs 28,50,000 ~ 28 Lacs+",Rs 0 ~
209,Prithiraj Rava,https://www.myneta.info/Assam2026/candidate.php?candidate_id=209,TEZPUR,Asom Gana Parishad,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=209&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=209&col=lia
638,Prithviraj Narayan Dev Mech,https://www.myneta.info/Assam2026/candidate.php?candidate_id=638,BAOKHUNGRI,IND,0,Graduate,"Rs 45,30,700 ~ 45 Lacs+",Rs 0 ~
426,Priti Rekha Barla,https://www.myneta.info/Assam2026/candidate.php?candidate_id=426,MAZBAT,Jharkhand Mukti Morcha,0,Graduate,"Rs 17,75,000 ~ 17 Lacs+",Rs 0 ~
90,Prodip Hazarika,https://www.myneta.info/Assam2026/candidate.php?candidate_id=90,SIBSAGAR,Asom Gana Parishad,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=90&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=90&col=lia
266,Pulin Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=266,DERGAON,AAP,0,12th Pass,"Rs 56,70,685 ~ 56 Lacs+","Rs 9,09,156 ~ 9 Lacs+"
796,Pulok Gohain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=796,TINSUKIA,BJP,0,12th Pass,"Rs 4,03,00,595 ~ 4 Crore+","Rs 47,27,376 ~ 47 Lacs+"
634,Raajkar Beck,https://www.myneta.info/Assam2026/candidate.php?candidate_id=634,BAOKHUNGRI,Gondvana Gantantra Party,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=634&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=634&col=lia
109,Rabi Kumar Phangcho,https://www.myneta.info/Assam2026/candidate.php?candidate_id=109,HOWRAGHAT (ST),CPI(ML)(L),1,10th Pass,"Rs 27,38,367 ~ 27 Lacs+","Rs 2,60,000 ~ 2 Lacs+"
427,Rabindra Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=427,MAZBAT,United Peoples Party Liberal,0,12th Pass,"Rs 33,95,200 ~ 33 Lacs+",Rs 0 ~
545,Rabindra Biswas,https://www.myneta.info/Assam2026/candidate.php?candidate_id=545,GORESWAR,IND,2,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=545&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=545&col=lia
307,Rabindra Rongpi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=307,DIPHU (ST),IND,0,Graduate,"Rs 52,55,000 ~ 52 Lacs+",Rs 0 ~
488,Rabindra Rongpi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=488,HOWRAGHAT (ST),IND,0,Graduate,"Rs 52,55,000 ~ 52 Lacs+",Rs 0 ~
316,Rabiram Narzary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=316,DOTMA (ST),Bodoland Peoples Front,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=316&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=316&col=lia
211,Rafel Daimary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=211,TAMULPUR (ST),INC,0,Graduate,"Rs 66,22,749 ~ 66 Lacs+","Rs 8,76,546 ~ 8 Lacs+"
239,Rafiqul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=239,BIRSING-JARUA,IND,0,12th Pass,"Rs 16,58,000 ~ 16 Lacs+",Rs 0 ~
449,Rafiqul Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=449,MANDIA,All India United Democratic Front,0,Doctorate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=449&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=449&col=lia
434,Rahul Chetry,https://www.myneta.info/Assam2026/candidate.php?candidate_id=434,MARGHERITA,Raijor Dal,2,Post Graduate,"Rs 10,81,671 ~ 10 Lacs+","Rs 3,31,200 ~ 3 Lacs+"
496,Rahul Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=496,HAILAKANDI,INC,0,Post Graduate,"Rs 2,61,25,31,875 ~ 261 Crore+","Rs 10,38,87,216 ~ 10 Crore+"
546,Rajan Chauhan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=546,GORESWAR,AITC,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=546&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=546&col=lia
16,Rajan Gupta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=16,BONGAIGAON,IND,0,Graduate,"Rs 1,22,02,908 ~ 1 Crore+","Rs 36,51,125 ~ 36 Lacs+"
540,Rajat Ch. Swargiary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=540,GORESWAR,Voters Party International,0,12th Pass,"Rs 3,85,000 ~ 3 Lacs+",Rs 0 ~
216,Rajat Kanti Saha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=216,BIJNI,INC,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=216&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=216&col=lia
204,Rajdeep Goala,https://www.myneta.info/Assam2026/candidate.php?candidate_id=204,UDHARBOND,BJP,0,Graduate,"Rs 7,94,85,325 ~ 7 Crore+","Rs 1,62,28,980 ~ 1 Crore+"
182,Rajen Gohain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=182,BARHAMPUR,Assam Jatiya Parishad,2,Graduate Professional,"Rs 4,96,27,927 ~ 4 Crore+","Rs 40,25,427 ~ 40 Lacs+"
490,Rajen Timung,https://www.myneta.info/Assam2026/candidate.php?candidate_id=490,HOWRAGHAT (ST),IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=490&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=490&col=lia
308,Rajen Timung S/O Lt. Kangbura Timung,https://www.myneta.info/Assam2026/candidate.php?candidate_id=308,DIPHU (ST),IND,0,10th Pass,"Rs 22,90,000 ~ 22 Lacs+",Rs 0 ~
28,Rajen Timung S/O Lt. Sarthe Timung,https://www.myneta.info/Assam2026/candidate.php?candidate_id=28,DIPHU (ST),IND,0,10th Pass,"Rs 2,12,23,000 ~ 2 Crore+",Rs 0 ~
396,Rajesh Kumar Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=396,PARBATJHORA,Rashtriya Ulama Council,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=396&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=396&col=lia
639,Rajib Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=639,BAOKHUNGRI,IND,0,Graduate,"Rs 11,33,58,000 ~ 11 Crore+","Rs 2,73,60,000 ~ 2 Crore+"
170,Rajkumar Baro,https://www.myneta.info/Assam2026/candidate.php?candidate_id=170,BAKSA (ST),Voters Party International,0,10th Pass,"Rs 4,76,000 ~ 4 Lacs+",Rs 0 ~
351,Rajkumar Duwara,https://www.myneta.info/Assam2026/candidate.php?candidate_id=351,SIBSAGAR,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=351&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=351&col=lia
593,Raju Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=593,KATIGORAH,IND,0,Graduate,"Rs 15,809 ~ 15 Thou+","Rs 7,00,000 ~ 7 Lacs+"
768,Raju Karuwa,https://www.myneta.info/Assam2026/candidate.php?candidate_id=768,SONARI,IND,0,10th Pass,"Rs 1,40,000 ~ 1 Lacs+",Rs 107 ~ 1 Hund+
731,Raju Kumar Medok,https://www.myneta.info/Assam2026/candidate.php?candidate_id=731,JONAI (ST),INC,2,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=731&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=731&col=lia
31,Raju Kumar Narzary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=31,DOTMA (ST),United Peoples Party Liberal,0,Post Graduate,"Rs 2,19,98,286 ~ 2 Crore+",Rs 0 ~
673,Raju Mesh,https://www.myneta.info/Assam2026/candidate.php?candidate_id=673,BOKO-CHAYGAON (ST),BJP,0,Graduate,"Rs 29,44,03,140 ~ 29 Crore+","Rs 52,67,030 ~ 52 Lacs+"
729,Raju Patowary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=729,HAJO-SUALKUCHI (SC),IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=729&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=729&col=lia
692,Raju Rongpi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=692,BOKAJAN (ST),IND,0,Graduate,"Rs 17,01,500 ~ 17 Lacs+",Rs 0 ~
1,Rakesh Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=1,BAKSA (ST),United Peoples Party Liberal,0,10th Pass,"Rs 1,03,31,051 ~ 1 Crore+",Rs 0 ~
65,Rama Kanta Dewri,https://www.myneta.info/Assam2026/candidate.php?candidate_id=65,MORIGAON,BJP,1,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=65&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=65&col=lia
169,Ramchandra Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=169,BAKSA (ST),IND,0,Post Graduate,"Rs 78,84,077 ~ 78 Lacs+",Rs 0 ~
674,Ramen Singh Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=674,BOKO-CHAYGAON (ST),INC,0,Post Graduate,"Rs 54,45,000 ~ 54 Lacs+","Rs 39,74,708 ~ 39 Lacs+"
166,Ramesh Chandra Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=166,BAKSA (ST),Gana Suraksha Party,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=166&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=166&col=lia
323,Rameswar Teli,https://www.myneta.info/Assam2026/candidate.php?candidate_id=323,DULIAJAN,BJP,0,10th Pass,"Rs 3,17,56,294 ~ 3 Crore+",Rs 0 ~
314,Rananjay Narzary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=314,DOTMA (ST),IND,0,12th Pass,"Rs 23,94,376 ~ 23 Lacs+",Rs 0 ~
319,Randeepsing Marak,https://www.myneta.info/Assam2026/candidate.php?candidate_id=319,DUDHNOI (ST),IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=319&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=319&col=lia
532,Ranjan Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=532,GOALPARA EAST,IND,0,8th Pass,"Rs 94,05,244 ~ 94 Lacs+",Rs 0 ~
10,Ranjeet Kumar Dass,https://www.myneta.info/Assam2026/candidate.php?candidate_id=10,BHAWANIPUR-SORBHOG,BJP,0,Post Graduate,"Rs 9,51,73,435 ~ 9 Crore+","Rs 74,82,093 ~ 74 Lacs+"
92,Ranjit Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=92,SIDLI CHIRANG (ST),United Peoples Party Liberal,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=92&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=92&col=lia
614,Ranjit Kumar Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=614,SISSIBORGAON,IND,0,Graduate,"Rs 75,44,000 ~ 75 Lacs+","Rs 1,78,200 ~ 1 Lacs+"
632,Ranjit Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=632,BAOKHUNGRI,IND,0,12th Pass,"Rs 11,89,300 ~ 11 Lacs+",Rs 0 ~
282,Ranjoy Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=282,DHEKIAJULI,Voters Party International,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=282&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=282&col=lia
474,Ranjoy Kr. Brahma,https://www.myneta.info/Assam2026/candidate.php?candidate_id=474,KOKRAJHAR (ST),IND,0,Post Graduate,"Rs 12,000 ~ 12 Thou+",Rs 0 ~
344,Ranu Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=344,SILCHAR,IND,0,12th Pass,"Rs 72,300 ~ 72 Thou+",Rs 0 ~
181,Ranumai Teronpi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=181,BARHAMPUR,AAP,8,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=181&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=181&col=lia
688,Raton Engti,https://www.myneta.info/Assam2026/candidate.php?candidate_id=688,BOKAJAN (ST),INC,0,12th Pass,"Rs 3,22,12,976 ~ 3 Crore+","Rs 23,99,449 ~ 23 Lacs+"
786,Ratul Patowary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=786,TIHU,INC,0,Graduate Professional,"Rs 99,37,682 ~ 99 Lacs+","Rs 17,50,000 ~ 17 Lacs+"
650,Rejaul Karim Chowdhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=650,BINNAKANDI,Assam Jatiya Parishad,2,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=650&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=650&col=lia
770,Rejaul Karim Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=770,SRIJANGRAM,All India United Democratic Front,0,Graduate,"Rs 1,10,93,714 ~ 1 Crore+","Rs 8,97,758 ~ 8 Lacs+"
695,Rekibuddin Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=695,CHAMARIA,INC,0,Graduate,"Rs 5,72,64,431 ~ 5 Crore+","Rs 34,07,212 ~ 34 Lacs+"
690,Renuka Timungpi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=690,BOKAJAN (ST),AAP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=690&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=690&col=lia
235,Reza Amin,https://www.myneta.info/Assam2026/candidate.php?candidate_id=235,BIRSING-JARUA,IND,0,Post Graduate,"Rs 2,81,92,518 ~ 2 Crore+","Rs 2,13,90,000 ~ 2 Crore+"
397,Rezaul Karim,https://www.myneta.info/Assam2026/candidate.php?candidate_id=397,PARBATJHORA,Bodoland Peoples Front,0,Doctorate,"Rs 3,45,40,624 ~ 3 Crore+","Rs 21,32,367 ~ 21 Lacs+"
99,Rihon Daimari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=99,UDALGURI (ST),Bodoland Peoples Front,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=99&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=99&col=lia
446,Rijumoni Talukdar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=446,MANGALDAI,INC,1,12th Pass,"Rs 1,91,85,360 ~ 1 Crore+","Rs 1,25,49,403 ~ 1 Crore+"
104,Ripun Bora,https://www.myneta.info/Assam2026/candidate.php?candidate_id=104,BARCHALLA,INC,1,Post Graduate,"Rs 2,76,63,050 ~ 2 Crore+","Rs 80,783 ~ 80 Thou+"
628,Rishiraj Hazarika,https://www.myneta.info/Assam2026/candidate.php?candidate_id=628,RONGONADI,BJP,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=628&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=628&col=lia
105,Ritu Baran Sarmah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=105,BARCHALLA,BJP,0,Others,"Rs 4,51,67,830 ~ 4 Crore+","Rs 25,48,535 ~ 25 Lacs+"
318,Rohit Kachari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=318,DUDHNOI (ST),IND,0,Graduate,"Rs 1,60,981 ~ 1 Lacs+",Rs 0 ~
779,Rohit Pariga,https://www.myneta.info/Assam2026/candidate.php?candidate_id=779,TANGLA,INC,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=779&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=779&col=lia
726,Rojy Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=726,HAJO-SUALKUCHI (SC),AITC,4,8th Pass,"Rs 54,26,95,480 ~ 54 Crore+","Rs 11,32,94,999 ~ 11 Crore+"
738,Roselina Tirkey,https://www.myneta.info/Assam2026/candidate.php?candidate_id=738,KHUMTAI,INC,0,Post Graduate,"Rs 98,12,150 ~ 98 Lacs+","Rs 42,36,902 ~ 42 Lacs+"
329,Rubul Borah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=329,GOLAGHAT,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=329&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=329&col=lia
576,Ruhan Dutta,https://www.myneta.info/Assam2026/candidate.php?candidate_id=576,KARIMGANJ SOUTH,IND,0,12th Pass,"Rs 8,15,000 ~ 8 Lacs+",Rs 0 ~
